repetition,benchmark,machine,test,result
2,stressng-mem,pc769.emulab.net,"vm",71153.269526
2,stressng-mem,pc769.emulab.net,"zero",289266.813999




















2,stressng-mem,pc773.emulab.net,"atomic",708537.909315
2,stressng-mem,pc773.emulab.net,"context",4749.666499
2,stressng-mem,pc773.emulab.net,"full",200367.85318
2,stressng-mem,pc773.emulab.net,"hsearch",3977.17034
2,stressng-mem,pc773.emulab.net,"lsearch",9.133733
2,stressng-mem,pc773.emulab.net,"malloc",2560254.976412
2,stressng-mem,pc773.emulab.net,"matrix",4447.395668
2,stressng-mem,pc773.emulab.net,"memcpy",1723.392173
2,stressng-mem,pc773.emulab.net,"memfd",8.325189
2,stressng-mem,pc773.emulab.net,,8737336.997867
2,stressng-mem,pc773.emulab.net,"oom-pipe",6.11665
2,stressng-mem,pc773.emulab.net,"pipe",895736.252088
2,stressng-mem,pc773.emulab.net,"remap",357.200142
2,stressng-mem,pc773.emulab.net,"rmap",3560.564149
2,stressng-mem,pc773.emulab.net,"stackmmap",43.998613
2,stressng-mem,pc773.emulab.net,"str",36986.240644
2,stressng-mem,pc773.emulab.net,"stream",14.752288
2,stressng-mem,pc773.emulab.net,"tlb-shootdown",508.226349
2,stressng-mem,pc773.emulab.net,"vm",71156.599777
2,stressng-mem,pc773.emulab.net,"zero",290079.217186




















2,stressng-mem,pl2,"atomic",629313.152554
2,stressng-mem,pl2,"context",4590.090185
2,stressng-mem,pl2,"full",137064.858126
2,stressng-mem,pl2,"hsearch",3851.878012
2,stressng-mem,pl2,"lsearch",7.66719
2,stressng-mem,pl2,"malloc",2656269.606755
2,stressng-mem,pl2,"matrix",4194.077522
2,stressng-mem,pl2,"memcpy",1797.955
2,stressng-mem,pl2,"memfd",7.1333
2,stressng-mem,pl2,,5821639.859118
2,stressng-mem,pl2,"oom-pipe",0.320454
2,stressng-mem,pl2,"pipe",698899.703068
2,stressng-mem,pl2,"remap",300.315414
2,stressng-mem,pl2,"rmap",1202.030014
2,stressng-mem,pl2,"stackmmap",0.199657
2,stressng-mem,pl2,"str",29821.56847
2,stressng-mem,pl2,"stream",17.094235
2,stressng-mem,pl2,"tlb-shootdown",535.814648
2,stressng-mem,pl2,"vm",71235.809893
2,stressng-mem,pl2,"zero",193278.656786




















2,stressng-mem,rackform2,"atomic",393379.488885
2,stressng-mem,rackform2,"context",2429.93073
2,stressng-mem,rackform2,"full",128103.64261
2,stressng-mem,rackform2,"hsearch",2734.556654
2,stressng-mem,rackform2,"lsearch",5.667297
2,stressng-mem,rackform2,"malloc",1726756.821166
2,stressng-mem,rackform2,"matrix",2465.463301
2,stressng-mem,rackform2,"memcpy",868.863251
2,stressng-mem,rackform2,"memfd",6.194727
2,stressng-mem,rackform2,,3627304.258243
2,stressng-mem,rackform2,"oom-pipe",0.18853
2,stressng-mem,rackform2,"pipe",433344.034599
2,stressng-mem,rackform2,"remap",187.019726
2,stressng-mem,rackform2,"rmap",895.307943
2,stressng-mem,rackform2,"stackmmap",0.199961
2,stressng-mem,rackform2,"str",20750.767818
2,stressng-mem,rackform2,"stream",22.631717
2,stressng-mem,rackform2,"tlb-shootdown",366.528865
2,stressng-mem,rackform2,"vm",23131.163192
2,stressng-mem,rackform2,"zero",136240.040628




















2,stressng-mem,scruffy.soe.ucsc.edu,"atomic",628847.333847
2,stressng-mem,scruffy.soe.ucsc.edu,"context",3573.37958
2,stressng-mem,scruffy.soe.ucsc.edu,"full",144928.319337
2,stressng-mem,scruffy.soe.ucsc.edu,"hsearch",2799.262112
2,stressng-mem,scruffy.soe.ucsc.edu,"lsearch",6.533524
2,stressng-mem,scruffy.soe.ucsc.edu,"malloc",2352692.699946
2,stressng-mem,scruffy.soe.ucsc.edu,"matrix",2614.634944
2,stressng-mem,scruffy.soe.ucsc.edu,"memcpy",1305.598879
2,stressng-mem,scruffy.soe.ucsc.edu,"memfd",8.662868
2,stressng-mem,scruffy.soe.ucsc.edu,,5902651.89787
2,stressng-mem,scruffy.soe.ucsc.edu,"oom-pipe",0.317536
2,stressng-mem,scruffy.soe.ucsc.edu,"pipe",790296.224528
2,stressng-mem,scruffy.soe.ucsc.edu,"remap",211.176279
2,stressng-mem,scruffy.soe.ucsc.edu,"rmap",3210.054606
2,stressng-mem,scruffy.soe.ucsc.edu,"stackmmap",2.866324
2,stressng-mem,scruffy.soe.ucsc.edu,"str",23063.403498
2,stressng-mem,scruffy.soe.ucsc.edu,"stream",17.490055
2,stressng-mem,scruffy.soe.ucsc.edu,"tlb-shootdown",640.755361
2,stressng-mem,scruffy.soe.ucsc.edu,"vm",23142.942521
2,stressng-mem,scruffy.soe.ucsc.edu,"zero",139757.513956




















3,stressng-mem,apt129.apt.emulab.net,"atomic",571052.289066
3,stressng-mem,apt129.apt.emulab.net,"context",4118.136115
3,stressng-mem,apt129.apt.emulab.net,"full",180817.544792
3,stressng-mem,apt129.apt.emulab.net,"hsearch",3412.629074
3,stressng-mem,apt129.apt.emulab.net,"lsearch",7.200151
3,stressng-mem,apt129.apt.emulab.net,"malloc",2592373.37326
3,stressng-mem,apt129.apt.emulab.net,"matrix",3940.090179
3,stressng-mem,apt129.apt.emulab.net,"memcpy",1643.837064
3,stressng-mem,apt129.apt.emulab.net,"memfd",9.464242
3,stressng-mem,apt129.apt.emulab.net,,7407890.790664
3,stressng-mem,apt129.apt.emulab.net,"oom-pipe",6.91428
3,stressng-mem,apt129.apt.emulab.net,"pipe",979977.476633
3,stressng-mem,apt129.apt.emulab.net,"remap",265.958192
3,stressng-mem,apt129.apt.emulab.net,"rmap",2839.133434
3,stressng-mem,apt129.apt.emulab.net,"stackmmap",11.531135
3,stressng-mem,apt129.apt.emulab.net,"str",28100.977031
3,stressng-mem,apt129.apt.emulab.net,"stream",10.350312
3,stressng-mem,apt129.apt.emulab.net,"tlb-shootdown",756.045901
3,stressng-mem,apt129.apt.emulab.net,"vm",23143.611014
3,stressng-mem,apt129.apt.emulab.net,"zero",179837.522339




















3,stressng-mem,apt131.apt.emulab.net,"atomic",571714.469895
3,stressng-mem,apt131.apt.emulab.net,"context",4126.937969
3,stressng-mem,apt131.apt.emulab.net,"full",183798.192852
3,stressng-mem,apt131.apt.emulab.net,"hsearch",3382.241717
3,stressng-mem,apt131.apt.emulab.net,"lsearch",7.20015
3,stressng-mem,apt131.apt.emulab.net,"malloc",2590871.88848
3,stressng-mem,apt131.apt.emulab.net,"matrix",3954.68941
3,stressng-mem,apt131.apt.emulab.net,"memcpy",1642.635822
3,stressng-mem,apt131.apt.emulab.net,"memfd",9.462225
3,stressng-mem,apt131.apt.emulab.net,,7395132.653652
3,stressng-mem,apt131.apt.emulab.net,"oom-pipe",6.980992
3,stressng-mem,apt131.apt.emulab.net,"pipe",989246.204963
3,stressng-mem,apt131.apt.emulab.net,"remap",266.756841
3,stressng-mem,apt131.apt.emulab.net,"rmap",1683.220558
3,stressng-mem,apt131.apt.emulab.net,"stackmmap",11.532264
3,stressng-mem,apt131.apt.emulab.net,"str",28430.914141
3,stressng-mem,apt131.apt.emulab.net,"stream",10.2835
3,stressng-mem,apt131.apt.emulab.net,"tlb-shootdown",738.201631
3,stressng-mem,apt131.apt.emulab.net,"vm",23143.999271
3,stressng-mem,apt131.apt.emulab.net,"zero",178296.442585




















3,stressng-mem,apt132.apt.emulab.net,"atomic",570106.055925
3,stressng-mem,apt132.apt.emulab.net,"context",4111.653387
3,stressng-mem,apt132.apt.emulab.net,"full",182300.859573
3,stressng-mem,apt132.apt.emulab.net,"hsearch",3385.557609
3,stressng-mem,apt132.apt.emulab.net,"lsearch",7.200149
3,stressng-mem,apt132.apt.emulab.net,"malloc",2585060.83048
3,stressng-mem,apt132.apt.emulab.net,"matrix",3935.362445
3,stressng-mem,apt132.apt.emulab.net,"memcpy",1642.537484
3,stressng-mem,apt132.apt.emulab.net,"memfd",9.39401
3,stressng-mem,apt132.apt.emulab.net,,7344380.021981
3,stressng-mem,apt132.apt.emulab.net,"oom-pipe",6.914498
3,stressng-mem,apt132.apt.emulab.net,"pipe",962596.83753
3,stressng-mem,apt132.apt.emulab.net,"remap",267.857756
3,stressng-mem,apt132.apt.emulab.net,"rmap",1853.1388
3,stressng-mem,apt132.apt.emulab.net,"stackmmap",11.599211
3,stressng-mem,apt132.apt.emulab.net,"str",29616.077574
3,stressng-mem,apt132.apt.emulab.net,"stream",10.334324
3,stressng-mem,apt132.apt.emulab.net,"tlb-shootdown",752.242144
3,stressng-mem,apt132.apt.emulab.net,"vm",23144.341257
3,stressng-mem,apt132.apt.emulab.net,"zero",178180.479575




















3,stressng-mem,apt134.apt.emulab.net,"atomic",570621.106769
3,stressng-mem,apt134.apt.emulab.net,"context",4103.835155
3,stressng-mem,apt134.apt.emulab.net,"full",183397.285608
3,stressng-mem,apt134.apt.emulab.net,"hsearch",3391.299871
3,stressng-mem,apt134.apt.emulab.net,"lsearch",7.200169
3,stressng-mem,apt134.apt.emulab.net,"malloc",2614074.828944
3,stressng-mem,apt134.apt.emulab.net,"matrix",3917.412077
3,stressng-mem,apt134.apt.emulab.net,"memcpy",1649.685362
3,stressng-mem,apt134.apt.emulab.net,"memfd",9.464673
3,stressng-mem,apt134.apt.emulab.net,,7389153.440066
3,stressng-mem,apt134.apt.emulab.net,"oom-pipe",6.981159
3,stressng-mem,apt134.apt.emulab.net,"pipe",1010840.749685
3,stressng-mem,apt134.apt.emulab.net,"remap",267.500824
3,stressng-mem,apt134.apt.emulab.net,"rmap",3034.357978
3,stressng-mem,apt134.apt.emulab.net,"stackmmap",11.595401
3,stressng-mem,apt134.apt.emulab.net,"str",28308.416067
3,stressng-mem,apt134.apt.emulab.net,"stream",10.345012
3,stressng-mem,apt134.apt.emulab.net,"tlb-shootdown",756.702519
3,stressng-mem,apt134.apt.emulab.net,"vm",23144.23473
3,stressng-mem,apt134.apt.emulab.net,"zero",173216.578966




















3,stressng-mem,dwill.soe.ucsc.edu,"atomic",660919.260968
3,stressng-mem,dwill.soe.ucsc.edu,"context",4813.040818
3,stressng-mem,dwill.soe.ucsc.edu,"full",203819.436969
3,stressng-mem,dwill.soe.ucsc.edu,"hsearch",4030.460155
3,stressng-mem,dwill.soe.ucsc.edu,"lsearch",8.333523
3,stressng-mem,dwill.soe.ucsc.edu,"malloc",2684626.780338
3,stressng-mem,dwill.soe.ucsc.edu,"matrix",4548.009148
3,stressng-mem,dwill.soe.ucsc.edu,"memcpy",1997.66908
3,stressng-mem,dwill.soe.ucsc.edu,"memfd",11.522035
3,stressng-mem,dwill.soe.ucsc.edu,,8404126.834064
3,stressng-mem,dwill.soe.ucsc.edu,"pipe",1173037.276742
3,stressng-mem,dwill.soe.ucsc.edu,"remap",319.733145
3,stressng-mem,dwill.soe.ucsc.edu,"rmap",878.067341
3,stressng-mem,dwill.soe.ucsc.edu,"stackmmap",0.133301
3,stressng-mem,dwill.soe.ucsc.edu,"str",32896.624841
3,stressng-mem,dwill.soe.ucsc.edu,"stream",49.532458
3,stressng-mem,dwill.soe.ucsc.edu,"tlb-shootdown",943.092021
3,stressng-mem,dwill.soe.ucsc.edu,"vm",71141.198281
3,stressng-mem,dwill.soe.ucsc.edu,"zero",208154.705062



















3,stressng-mem,issdm-0,"atomic",532528.324254
3,stressng-mem,issdm-0,"context",1723.973978
3,stressng-mem,issdm-0,"full",66668.427026
3,stressng-mem,issdm-0,"hsearch",1186.57489
3,stressng-mem,issdm-0,"lsearch",4.267424
3,stressng-mem,issdm-0,"malloc",751257.252573
3,stressng-mem,issdm-0,"matrix",1862.15667
3,stressng-mem,issdm-0,"memcpy",160.95022
3,stressng-mem,issdm-0,"memfd",1067.252926
3,stressng-mem,issdm-0,,2041901.195439
3,stressng-mem,issdm-0,"oom-pipe",0.06092
3,stressng-mem,issdm-0,"pipe",431659.984798
3,stressng-mem,issdm-0,"remap",178.135791
3,stressng-mem,issdm-0,"rmap",174.568235
3,stressng-mem,issdm-0,"stackmmap",0.133187
3,stressng-mem,issdm-0,"str",7568.223988
3,stressng-mem,issdm-0,"stream",59.340597
3,stressng-mem,issdm-0,"tlb-shootdown",194.323369
3,stressng-mem,issdm-0,"vm",19727.284047
3,stressng-mem,issdm-0,"zero",75037.402554




















3,stressng-mem,issdm-20,"atomic",532587.054428
3,stressng-mem,issdm-20,"context",3330.567407
3,stressng-mem,issdm-20,"full",75318.510201
3,stressng-mem,issdm-20,"hsearch",1185.76071
3,stressng-mem,issdm-20,"lsearch",4.267302
3,stressng-mem,issdm-20,"malloc",741285.515518
3,stressng-mem,issdm-20,"matrix",1859.461949
3,stressng-mem,issdm-20,"memcpy",158.531559
3,stressng-mem,issdm-20,"memfd",1063.734213
3,stressng-mem,issdm-20,,3000792.729664
3,stressng-mem,issdm-20,"oom-pipe",0.12188
3,stressng-mem,issdm-20,"pipe",481761.46723
3,stressng-mem,issdm-20,"remap",294.784927
3,stressng-mem,issdm-20,"rmap",701.461528
3,stressng-mem,issdm-20,"stackmmap",0.133199
3,stressng-mem,issdm-20,"str",7573.530011
3,stressng-mem,issdm-20,"stream",62.213395
3,stressng-mem,issdm-20,"tlb-shootdown",190.366408
3,stressng-mem,issdm-20,"vm",19717.196375
3,stressng-mem,issdm-20,"vm-rw",29.510988
3,stressng-mem,issdm-20,"zero",74210.781065





















3,stressng-mem,issdm-31,"atomic",532394.765942
3,stressng-mem,issdm-31,"context",1726.203069
3,stressng-mem,issdm-31,"full",72911.178123
3,stressng-mem,issdm-31,"hsearch",1196.758757
3,stressng-mem,issdm-31,"lsearch",4.267375
3,stressng-mem,issdm-31,"malloc",740914.218269
3,stressng-mem,issdm-31,"matrix",1855.513447
3,stressng-mem,issdm-31,"memcpy",158.291087
3,stressng-mem,issdm-31,"memfd",1059.167677
3,stressng-mem,issdm-31,,2351413.123262
3,stressng-mem,issdm-31,"oom-pipe",0.060537
3,stressng-mem,issdm-31,"pipe",430877.374904
3,stressng-mem,issdm-31,"remap",169.172853
3,stressng-mem,issdm-31,"rmap",708.270421
3,stressng-mem,issdm-31,"stackmmap",0.132961
3,stressng-mem,issdm-31,"str",7694.312133
3,stressng-mem,issdm-31,"stream",62.154498
3,stressng-mem,issdm-31,"tlb-shootdown",207.440748
3,stressng-mem,issdm-31,"vm",19696.005843
3,stressng-mem,issdm-31,"zero",74617.230625




















3,stressng-mem,issdm-34,"atomic",532357.029729
3,stressng-mem,issdm-34,"context",1949.853358
3,stressng-mem,issdm-34,"full",73675.381113
3,stressng-mem,issdm-34,"hsearch",1244.761148
3,stressng-mem,issdm-34,"lsearch",4.267293
3,stressng-mem,issdm-34,"malloc",765715.065016
3,stressng-mem,issdm-34,"matrix",1864.838041
3,stressng-mem,issdm-34,"memcpy",163.728685
3,stressng-mem,issdm-34,"memfd",3.127815
3,stressng-mem,issdm-34,,2412049.111869
3,stressng-mem,issdm-34,"oom-pipe",0.121631
3,stressng-mem,issdm-34,"pipe",398207.183015
3,stressng-mem,issdm-34,"remap",97.071715
3,stressng-mem,issdm-34,"rmap",315.956352
3,stressng-mem,issdm-34,"stackmmap",0.066581
3,stressng-mem,issdm-34,"str",7502.027266
3,stressng-mem,issdm-34,"stream",46.600208
3,stressng-mem,issdm-34,"tlb-shootdown",209.052369
3,stressng-mem,issdm-34,"vm",19706.565899
3,stressng-mem,issdm-34,"zero",70017.975728




















3,stressng-mem,issdm-6,"atomic",532637.591178
3,stressng-mem,issdm-6,"context",3347.234291
3,stressng-mem,issdm-6,"full",81174.26575
3,stressng-mem,issdm-6,"hsearch",1249.973327
3,stressng-mem,issdm-6,"lsearch",4.267304
3,stressng-mem,issdm-6,"malloc",747035.638071
3,stressng-mem,issdm-6,"matrix",1862.132573
3,stressng-mem,issdm-6,"memcpy",158.623528
3,stressng-mem,issdm-6,"memfd",1112.252453
3,stressng-mem,issdm-6,,4067211.997135
3,stressng-mem,issdm-6,"oom-pipe",0.122828
3,stressng-mem,issdm-6,"pipe",481819.655442
3,stressng-mem,issdm-6,"remap",351.127434
3,stressng-mem,issdm-6,"rmap",172.007207
3,stressng-mem,issdm-6,"stackmmap",0.066508
3,stressng-mem,issdm-6,"str",7528.148244
3,stressng-mem,issdm-6,"stream",62.140039
3,stressng-mem,issdm-6,"tlb-shootdown",207.18525
3,stressng-mem,issdm-6,"vm",19703.270344
3,stressng-mem,issdm-6,"vm-rw",29.713358
3,stressng-mem,issdm-6,"zero",84143.482389





















3,stressng-mem,ms1103.utah.cloudlab.us,"atomic",550727.247393
3,stressng-mem,ms1103.utah.cloudlab.us,"context",3491.486573
3,stressng-mem,ms1103.utah.cloudlab.us,"full",228642.569699
3,stressng-mem,ms1103.utah.cloudlab.us,"hsearch",3546.651299
3,stressng-mem,ms1103.utah.cloudlab.us,"lsearch",7.666872
3,stressng-mem,ms1103.utah.cloudlab.us,"malloc",2722672.589501
3,stressng-mem,ms1103.utah.cloudlab.us,"matrix",3803.297388
3,stressng-mem,ms1103.utah.cloudlab.us,"memcpy",1486.610302
3,stressng-mem,ms1103.utah.cloudlab.us,"memfd",9.718512
3,stressng-mem,ms1103.utah.cloudlab.us,,7203266.175639
3,stressng-mem,ms1103.utah.cloudlab.us,"oom-pipe",6.913073
3,stressng-mem,ms1103.utah.cloudlab.us,"pipe",948151.394127
3,stressng-mem,ms1103.utah.cloudlab.us,"remap",291.82647
3,stressng-mem,ms1103.utah.cloudlab.us,"rmap",1609.188787
3,stressng-mem,ms1103.utah.cloudlab.us,"stackmmap",1.866382
3,stressng-mem,ms1103.utah.cloudlab.us,"str",30184.210071
3,stressng-mem,ms1103.utah.cloudlab.us,"stream",20.402368
3,stressng-mem,ms1103.utah.cloudlab.us,"tlb-shootdown",430.842883
3,stressng-mem,ms1103.utah.cloudlab.us,"vm",71133.758571
3,stressng-mem,ms1103.utah.cloudlab.us,"zero",249323.737588




















3,stressng-mem,ms1119.utah.cloudlab.us,"atomic",552941.621851
3,stressng-mem,ms1119.utah.cloudlab.us,"context",3488.561634
3,stressng-mem,ms1119.utah.cloudlab.us,"full",231761.54981
3,stressng-mem,ms1119.utah.cloudlab.us,"hsearch",3513.198667
3,stressng-mem,ms1119.utah.cloudlab.us,"lsearch",7.667013
3,stressng-mem,ms1119.utah.cloudlab.us,"malloc",2717156.757095
3,stressng-mem,ms1119.utah.cloudlab.us,"matrix",3806.044281
3,stressng-mem,ms1119.utah.cloudlab.us,"memcpy",1487.802672
3,stressng-mem,ms1119.utah.cloudlab.us,"memfd",9.658894
3,stressng-mem,ms1119.utah.cloudlab.us,,7287865.511507
3,stressng-mem,ms1119.utah.cloudlab.us,"oom-pipe",6.714288
3,stressng-mem,ms1119.utah.cloudlab.us,"pipe",989212.77572
3,stressng-mem,ms1119.utah.cloudlab.us,"remap",291.761931
3,stressng-mem,ms1119.utah.cloudlab.us,"rmap",2547.962123
3,stressng-mem,ms1119.utah.cloudlab.us,"stackmmap",1.866509
3,stressng-mem,ms1119.utah.cloudlab.us,"str",30004.668612
3,stressng-mem,ms1119.utah.cloudlab.us,"stream",20.441242
3,stressng-mem,ms1119.utah.cloudlab.us,"tlb-shootdown",438.161438
3,stressng-mem,ms1119.utah.cloudlab.us,"vm",71134.155979
3,stressng-mem,ms1119.utah.cloudlab.us,"zero",249789.058888




















3,stressng-mem,ms1128.utah.cloudlab.us,"atomic",552427.642933
3,stressng-mem,ms1128.utah.cloudlab.us,"context",3484.977975
3,stressng-mem,ms1128.utah.cloudlab.us,"full",230321.378574
3,stressng-mem,ms1128.utah.cloudlab.us,"hsearch",3500.081037
3,stressng-mem,ms1128.utah.cloudlab.us,"lsearch",7.666917
3,stressng-mem,ms1128.utah.cloudlab.us,"malloc",2727844.566282
3,stressng-mem,ms1128.utah.cloudlab.us,"matrix",3801.375584
3,stressng-mem,ms1128.utah.cloudlab.us,"memcpy",1489.138209
3,stressng-mem,ms1128.utah.cloudlab.us,"memfd",9.716656
3,stressng-mem,ms1128.utah.cloudlab.us,,7145329.594092
3,stressng-mem,ms1128.utah.cloudlab.us,"oom-pipe",6.780413
3,stressng-mem,ms1128.utah.cloudlab.us,"pipe",986686.483287
3,stressng-mem,ms1128.utah.cloudlab.us,"remap",291.7057
3,stressng-mem,ms1128.utah.cloudlab.us,"rmap",2400.034755
3,stressng-mem,ms1128.utah.cloudlab.us,"stackmmap",1.866395
3,stressng-mem,ms1128.utah.cloudlab.us,"str",30051.92142
3,stressng-mem,ms1128.utah.cloudlab.us,"stream",20.551265
3,stressng-mem,ms1128.utah.cloudlab.us,"tlb-shootdown",437.661561
3,stressng-mem,ms1128.utah.cloudlab.us,"vm",71132.754911
3,stressng-mem,ms1128.utah.cloudlab.us,"zero",248134.884898




















3,stressng-mem,ms1139.utah.cloudlab.us,"atomic",552581.775924
3,stressng-mem,ms1139.utah.cloudlab.us,"context",3492.766937
3,stressng-mem,ms1139.utah.cloudlab.us,"full",230757.241545
3,stressng-mem,ms1139.utah.cloudlab.us,"hsearch",3491.814022
3,stressng-mem,ms1139.utah.cloudlab.us,"lsearch",7.667038
3,stressng-mem,ms1139.utah.cloudlab.us,"malloc",2726985.385019
3,stressng-mem,ms1139.utah.cloudlab.us,"matrix",3812.042743
3,stressng-mem,ms1139.utah.cloudlab.us,"memcpy",1489.38679
3,stressng-mem,ms1139.utah.cloudlab.us,"memfd",9.65348
3,stressng-mem,ms1139.utah.cloudlab.us,,7283969.454915
3,stressng-mem,ms1139.utah.cloudlab.us,"oom-pipe",6.979706
3,stressng-mem,ms1139.utah.cloudlab.us,"pipe",993631.624924
3,stressng-mem,ms1139.utah.cloudlab.us,"remap",291.990871
3,stressng-mem,ms1139.utah.cloudlab.us,"rmap",2691.087192
3,stressng-mem,ms1139.utah.cloudlab.us,"stackmmap",1.799751
3,stressng-mem,ms1139.utah.cloudlab.us,"str",31338.290003
3,stressng-mem,ms1139.utah.cloudlab.us,"stream",20.426092
3,stressng-mem,ms1139.utah.cloudlab.us,"tlb-shootdown",437.733215
3,stressng-mem,ms1139.utah.cloudlab.us,"vm",71133.820666
3,stressng-mem,ms1139.utah.cloudlab.us,"zero",251150.186165




















3,stressng-mem,pc19.utahddc.geniracks.net,"atomic",560815.983355
3,stressng-mem,pc19.utahddc.geniracks.net,"context",4096.883836
3,stressng-mem,pc19.utahddc.geniracks.net,"full",163399.809189
3,stressng-mem,pc19.utahddc.geniracks.net,"hsearch",3339.355199
3,stressng-mem,pc19.utahddc.geniracks.net,"lsearch",7.200484
3,stressng-mem,pc19.utahddc.geniracks.net,"malloc",2422654.002178
3,stressng-mem,pc19.utahddc.geniracks.net,"matrix",3896.713135
3,stressng-mem,pc19.utahddc.geniracks.net,"memcpy",1665.017676
3,stressng-mem,pc19.utahddc.geniracks.net,"memfd",7.45708
3,stressng-mem,pc19.utahddc.geniracks.net,,7275609.08258
3,stressng-mem,pc19.utahddc.geniracks.net,"oom-pipe",4.848564
3,stressng-mem,pc19.utahddc.geniracks.net,"pipe",701787.33929
3,stressng-mem,pc19.utahddc.geniracks.net,"remap",261.570319
3,stressng-mem,pc19.utahddc.geniracks.net,"rmap",515.708863
3,stressng-mem,pc19.utahddc.geniracks.net,"stackmmap",0.399912
3,stressng-mem,pc19.utahddc.geniracks.net,"str",28307.876028
3,stressng-mem,pc19.utahddc.geniracks.net,"stream",13.217551
3,stressng-mem,pc19.utahddc.geniracks.net,"tlb-shootdown",401.6528
3,stressng-mem,pc19.utahddc.geniracks.net,"vm",23144.552478
3,stressng-mem,pc19.utahddc.geniracks.net,"zero",177777.558454




















3,stressng-mem,pc22.utahddc.geniracks.net,"atomic",561134.895189
3,stressng-mem,pc22.utahddc.geniracks.net,"context",4091.778848
3,stressng-mem,pc22.utahddc.geniracks.net,"full",129664.275289
3,stressng-mem,pc22.utahddc.geniracks.net,"hsearch",3342.076335
3,stressng-mem,pc22.utahddc.geniracks.net,"lsearch",7.133758
3,stressng-mem,pc22.utahddc.geniracks.net,"malloc",2531434.89396
3,stressng-mem,pc22.utahddc.geniracks.net,"matrix",3900.053566
3,stressng-mem,pc22.utahddc.geniracks.net,"memcpy",1638.475472
3,stressng-mem,pc22.utahddc.geniracks.net,"memfd",7.454677
3,stressng-mem,pc22.utahddc.geniracks.net,,7352356.013183
3,stressng-mem,pc22.utahddc.geniracks.net,"oom-pipe",5.772056
3,stressng-mem,pc22.utahddc.geniracks.net,"pipe",698467.767202
3,stressng-mem,pc22.utahddc.geniracks.net,"remap",265.249655
3,stressng-mem,pc22.utahddc.geniracks.net,"rmap",1151.133898
3,stressng-mem,pc22.utahddc.geniracks.net,"stackmmap",0.399946
3,stressng-mem,pc22.utahddc.geniracks.net,"str",28437.923758
3,stressng-mem,pc22.utahddc.geniracks.net,"stream",12.878618
3,stressng-mem,pc22.utahddc.geniracks.net,"tlb-shootdown",404.590154
3,stressng-mem,pc22.utahddc.geniracks.net,"vm",23144.752682
3,stressng-mem,pc22.utahddc.geniracks.net,"zero",126238.630103




















3,stressng-mem,pc25.utahddc.geniracks.net,"atomic",561255.928526
3,stressng-mem,pc25.utahddc.geniracks.net,"context",4108.822321
3,stressng-mem,pc25.utahddc.geniracks.net,"full",160647.45932
3,stressng-mem,pc25.utahddc.geniracks.net,"hsearch",3353.130005
3,stressng-mem,pc25.utahddc.geniracks.net,"lsearch",7.20043
3,stressng-mem,pc25.utahddc.geniracks.net,"malloc",2463022.622007
3,stressng-mem,pc25.utahddc.geniracks.net,"matrix",3913.463242
3,stressng-mem,pc25.utahddc.geniracks.net,"memcpy",1647.4994
3,stressng-mem,pc25.utahddc.geniracks.net,"memfd",7.52966
3,stressng-mem,pc25.utahddc.geniracks.net,,7294385.430976
3,stressng-mem,pc25.utahddc.geniracks.net,"oom-pipe",4.78215
3,stressng-mem,pc25.utahddc.geniracks.net,"pipe",687359.975666
3,stressng-mem,pc25.utahddc.geniracks.net,"remap",258.22225
3,stressng-mem,pc25.utahddc.geniracks.net,"rmap",555.59305
3,stressng-mem,pc25.utahddc.geniracks.net,"stackmmap",0.399938
3,stressng-mem,pc25.utahddc.geniracks.net,"str",28428.506149
3,stressng-mem,pc25.utahddc.geniracks.net,"stream",13.154299
3,stressng-mem,pc25.utahddc.geniracks.net,"tlb-shootdown",417.570292
3,stressng-mem,pc25.utahddc.geniracks.net,"vm",23145.085506
3,stressng-mem,pc25.utahddc.geniracks.net,"zero",130118.866303




















3,stressng-mem,pc31.utahddc.geniracks.net,"atomic",559655.052281
3,stressng-mem,pc31.utahddc.geniracks.net,"context",4111.468393
3,stressng-mem,pc31.utahddc.geniracks.net,"full",128720.816686
3,stressng-mem,pc31.utahddc.geniracks.net,"hsearch",3363.721904
3,stressng-mem,pc31.utahddc.geniracks.net,"lsearch",7.133827
3,stressng-mem,pc31.utahddc.geniracks.net,"malloc",2519665.247679
3,stressng-mem,pc31.utahddc.geniracks.net,"matrix",3918.728539
3,stressng-mem,pc31.utahddc.geniracks.net,"memcpy",1643.616592
3,stressng-mem,pc31.utahddc.geniracks.net,"memfd",7.592457
